id,nome,telefone,endereco,cidade,tipo_servico,avaliacao,link_maps,status,created_at,updated_at
610,Reforço escolar | Prof Guilherme Matos,(67) 99279-1977,·,Campo Grande-MS,Escola,,https://www.google.com/maps/place/Refor%C3%A7o+escolar+%7C+Prof+Guilherme+Matos/data=!4m7!3m6!1s0x9486e9ba5eed2c97:0xe92a05196e5429cd!8m2!3d-20.4281683!4d-54.5721664!16s%2Fg%2F11vhwrpf82!19sChIJlyztXrrphpQRzSlUbhkFKuk?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
611,Professora de Inglês Particular - Teacher Ju - Você Bilíngue,(67) 99208-3700,·,Campo Grande-MS,Aulas particulares,"5,0",https://www.google.com/maps/place/Professora+de+Ingl%C3%AAs+Particular+-+Teacher+Ju+-+Voc%C3%AA+Bil%C3%ADngue/data=!4m7!3m6!1s0x43f8e55ca7e3bff1:0xdb207b108c9ea01d!8m2!3d-20.417197!4d-54.5918251!16s%2Fg%2F11q4hgw68d!19sChIJ8b_jp1zl-EMRHaCejBB7INs?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
612,Kumon - Av. Mato Grosso-MS,(67) 99190-4142,·,Campo Grande-MS,Centro educacional,"5,0",https://www.google.com/maps/place/Kumon+-+Av.+Mato+Grosso-MS/data=!4m7!3m6!1s0x9486e9c9a6ff8f0f:0xef7e7f4f88592c27!8m2!3d-20.4501997!4d-54.5850565!16s%2Fg%2F11hz6v4jzm!19sChIJD4__psnphpQRJyxZiE9_fu8?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
613,Mundo Encantado Acompanhamento Escolar,(67) 99266-7077,·,Campo Grande-MS,Escola,"1,0",https://www.google.com/maps/place/Mundo+Encantado+Acompanhamento+Escolar/data=!4m7!3m6!1s0x9486e7da9c5956dd:0xaa927f7284891ab2!8m2!3d-20.4566262!4d-54.6813471!16s%2Fg%2F11lc20_fyb!19sChIJ3VZZnNrnhpQRshqJhHJ_kqo?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
614,Aprenda Matemática,(67) 99242-4841,"R. Joaquim Murtinho, 3078",Campo Grande-MS,Aulas particulares,,https://www.google.com/maps/place/Aprenda+Matem%C3%A1tica/data=!4m7!3m6!1s0x9486e942fc69256d:0x811b15a6bf4b16fb!8m2!3d-20.4713667!4d-54.5849684!16s%2Fg%2F11h_11l88g!19sChIJbSVp_ELphpQR-xZLv6YVG4E?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
615,Tesourinho mágico,(67) 98210-9945,·,Campo Grande-MS,Escola,"5,0",https://www.google.com/maps/place/Tesourinho+m%C3%A1gico/data=!4m7!3m6!1s0x9486e5af9f071e6f:0xde84d5c425bd382!8m2!3d-20.556199!4d-54.6291182!16s%2Fg%2F11vd3m11fp!19sChIJbx4Hn6_lhpQRgtNbQlxN6A0?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
616,Kumon Campo Grande MS - AV Bandeirantes,(67) 3027-3887,·,Campo Grande-MS,Centro educacional,"4,8",https://www.google.com/maps/place/Kumon+Campo+Grande+MS+-+AV+Bandeirantes/data=!4m7!3m6!1s0x9486e66dc35bc29b:0x74e8bf65edfac085!8m2!3d-20.4780177!4d-54.6358934!16s%2Fg%2F11c0rm_d01!19sChIJm8Jbw23mhpQRhcD67WW_6HQ?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
617,Determinação,(67) 99999-3675,·,Campo Grande-MS,Escola de ensino fundamental,,https://www.google.com/maps/place/Determina%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9486e8ae4eea4ec5:0x7f4033704f3ee4cb!8m2!3d-20.4748097!4d-54.6004445!16s%2Fg%2F11c4bl5rdz!19sChIJxU7qTq7ohpQRy-Q-T3AzQH8?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
618,"Arte de Aprender - Psicopedagogia e Aulas Particulares - Campo Grande, MS",(67) 99232-9977,"Rua Dr. Mario Gonçalves, 72",Campo Grande-MS,Clínica de psicopedagogia,,"https://www.google.com/maps/place/Arte+de+Aprender+-+Psicopedagogia+e+Aulas+Particulares+-+Campo+Grande,+MS/data=!4m7!3m6!1s0x9486e99e22452b3d:0xa6a7439c2f435d73!8m2!3d-20.460148!4d-54.5771037!16s%2Fg%2F11j2g83c9r!19sChIJPStFIp7phpQRc11DL5xDp6Y?authuser=0&hl=pt-BR&rclk=1",novo,2026-01-27 14:07:54,2026-01-27 14:07:54
619,"SMART TALK | Escola de inglês | Reforço | Crianças, adolescentes e adultos | Intercâmbio",(67) 98412-4822,·,Campo Grande-MS,Escola de idiomas,"4,9","https://www.google.com/maps/place/SMART+TALK+%7C+Escola+de+ingl%C3%AAs+%7C+Refor%C3%A7o+%7C+Crian%C3%A7as,+adolescentes+e+adultos+%7C+Interc%C3%A2mbio/data=!4m7!3m6!1s0x9486e8a03abbb7fb:0xeb1b7f06dd2b88b6!8m2!3d-20.4638731!4d-54.6068294!16s%2Fg%2F1tfbtzqh!19sChIJ-7e7OqDohpQRtogr3QZ_G-s?authuser=0&hl=pt-BR&rclk=1",novo,2026-01-27 14:07:54,2026-01-27 14:07:54
620,Aprovante,(67) 99950-3396,"Esquina com Travessa Noana, perto do Asilo e de Futebol - R. Doná Zulmira, 411",Campo Grande-MS,Aulas particulares,"4,9",https://www.google.com/maps/place/Aprovante/data=!4m7!3m6!1s0x9486ef2d5145a065:0x41bc88e34bdef1a1!8m2!3d-20.475448!4d-54.574289!16s%2Fg%2F11clyhzpgq!19sChIJZaBFUS3vhpQRofHeS-OIvEE?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
621,Contexto Assessoria Educacional,(67) 99985-5013,"R. José Luís Pereira, 87",Campo Grande-MS,Aulas particulares,,https://www.google.com/maps/place/Contexto+Assessoria+Educacional/data=!4m7!3m6!1s0x9486e602534af5ff:0x6cee6e1d6ceb7b4a!8m2!3d-20.4774254!4d-54.6122312!16s%2Fg%2F11bx2g1nyr!19sChIJ__VKUwLmhpQRSnvrbB1u7mw?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
622,ESCOLA CATIVA - aprendizagem participativa,(67) 99228-1482,·,Campo Grande-MS,Escola,"5,0",https://www.google.com/maps/place/ESCOLA+CATIVA+-+aprendizagem+participativa/data=!4m7!3m6!1s0x9486e7bce3cd7035:0x1a26f49bd586e5ec!8m2!3d-20.4739719!4d-54.6389222!16s%2Fg%2F11rts2ndf2!19sChIJNXDN47znhpQR7OWG1Zv0Jho?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
623,Super Aula,(67) 99334-9206,·,Campo Grande-MS,Aulas particulares,,https://www.google.com/maps/place/Super+Aula/data=!4m7!3m6!1s0x9486e135012bbcf5:0xf2554a14a69864ba!8m2!3d-20.451871!4d-54.7037896!16s%2Fg%2F11j932j_3s!19sChIJ9bwrATXhhpQRumSYphRKVfI?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
624,Centro De Recreação Caminhos Do Aprender,(67) 99814-7867,·,Campo Grande-MS,Escola,"4,7",https://www.google.com/maps/place/Centro+De+Recrea%C3%A7%C3%A3o+Caminhos+Do+Aprender/data=!4m7!3m6!1s0x9486e819ae1889a7:0x66fc4f11e6d5ba45!8m2!3d-20.4059736!4d-54.5907861!16s%2Fg%2F11c30pnh6t!19sChIJp4kYrhnohpQRRbrV5hFP_GY?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
625,DINOSSAUROS RECREAÇÕES E CENTRO DE APOIO PEDAGÓGICO,(67) 99276-7038,·,Campo Grande-MS,Área de recreação,"4,6",https://www.google.com/maps/place/DINOSSAUROS+RECREA%C3%87%C3%95ES+E+CENTRO+DE+APOIO+PEDAG%C3%93GICO/data=!4m7!3m6!1s0x9486e80ad639ccc1:0xd8fbce7d87051699!8m2!3d-20.4214747!4d-54.6068284!16s%2Fg%2F11gffkltrq!19sChIJwcw51grohpQRmRYFh33O-9g?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
626,InteligenSia - Ambiente de Aprendizagem,(67) 3042-1715,·,Campo Grande-MS,Centro educacional,"5,0",https://www.google.com/maps/place/InteligenSia+-+Ambiente+de+Aprendizagem/data=!4m7!3m6!1s0x9486e78c0a4668af:0x6edaa8077cbd0e23!8m2!3d-20.4555543!4d-54.6140988!16s%2Fg%2F11lcsvrtkm!19sChIJr2hGCoznhpQRIw69fAeo2m4?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
627,Aulas Particulares ProRosana10,(67) 99351-0294,·,Campo Grande-MS,Ensino Fundamental,,https://www.google.com/maps/place/Aulas+Particulares+ProRosana10/data=!4m7!3m6!1s0x9486e9436cec68cb:0xf232cc6b3a9063b6!8m2!3d-20.4254863!4d-54.5666886!16s%2Fg%2F11vkk3wl8p!19sChIJy2jsbEPphpQRtmOQOmvMMvI?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
628,Caminhos - Reforço Escolar e Apoio Pedagógico,(67) 99691-0042,·,Campo Grande-MS,Centro Educacional,"5,0",https://www.google.com/maps/place/Caminhos+-+Refor%C3%A7o+Escolar+e+Apoio+Pedag%C3%B3gico/data=!4m7!3m6!1s0x9486e9bea0a19a11:0x5ea1644442205379!8m2!3d-20.4810998!4d-54.635534!16s%2Fg%2F11lg4052np!19sChIJEZqhoL7phpQReVMgQkRkoV4?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
629,Professor Mazziotti - Português para Concursos,(67) 99664-1088,·,Campo Grande-MS,Escola preparatória,"5,0",https://www.google.com/maps/place/Professor+Mazziotti+-+Portugu%C3%AAs+para+Concursos/data=!4m7!3m6!1s0x9486e899ad40e2a7:0x754570513e5b2545!8m2!3d-20.463868!4d-54.6087885!16s%2Fg%2F11gdq9rnlz!19sChIJp-JArZnohpQRRSVbPlFwRXU?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
631,Professora em Casa - Reforço escolar em Campo Grande MS,(67) 98448-5494,"Brigadeiro Tobias, R. Nova Bandeirantes, 2256",Campo Grande-MS,Aulas particulares,,https://www.google.com/maps/place/Professora+em+Casa+-+Refor%C3%A7o+escolar+em+Campo+Grande+MS/data=!4m7!3m6!1s0x9486e7c27730f30d:0xeddf083bdd5b813c!8m2!3d-20.4912839!4d-54.6431966!16s%2Fg%2F11jfm7zg1h!19sChIJDfMwd8LnhpQRPIFb3TsI3-0?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
632,Reforço escolar - Matemática,(67) 99219-2065,"R. César Ramos dos Santos, 385",Campo Grande-MS,Centro de estudos,,https://www.google.com/maps/place/Refor%C3%A7o+escolar+-+Matem%C3%A1tica/data=!4m7!3m6!1s0x9486ef4a491ec817:0xb9f2be6fc231e683!8m2!3d-20.4970772!4d-54.5730501!16s%2Fg%2F11mhfnsbqx!19sChIJF8geSUrvhpQRg-Yxwm--8rk?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
633,Mente Brilhante Reforço Escolar,(51) 99677-4124,"R. Domingos Martins, 261 - Sala 806",Canoas-RS,Escola,"5,0",https://www.google.com/maps/place/Mente+Brilhante+Refor%C3%A7o+Escolar/data=!4m7!3m6!1s0x95197baa3f382273:0x6b3aa18a44dcb82f!8m2!3d-29.9150182!4d-51.180237!16s%2Fg%2F11tgdsv107!19sChIJcyI4P6p7GZURL7jcRIqhOms?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
634,Centro Educacional Profª Fran Borges,(51) 98576-3993,"R. Muck, 298",Canoas-RS,Aulas particulares,"5,0",https://www.google.com/maps/place/Centro+Educacional+Prof%C2%AA+Fran+Borges/data=!4m7!3m6!1s0x95197b47b41ece29:0x72e74bb54f94071e!8m2!3d-29.9181051!4d-51.1813571!16s%2Fg%2F11rxjsv6gc!19sChIJKc4etEd7GZURHgeUT7VL53I?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
635,CENTRAL PED Reforço escolar,+51 991 152 260,·,Canoas-RS,Consultor educacional,,https://www.google.com/maps/place/CENTRAL+PED+Refor%C3%A7o+escolar/data=!4m7!3m6!1s0x95197bd9dc88e555:0xc54899ddc26e55a1!8m2!3d-29.917042!4d-51.1863985!16s%2Fg%2F11mc3zbxlp!19sChIJVeWI3Nl7GZURoVVuwt2ZSMU?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
636,Educare Escola de Turno Inverso e Aulas de Reforço,(51) 98255-8941,·,Canoas-RS,Escola,"5,0",https://www.google.com/maps/place/Educare+Escola+de+Turno+Inverso+e+Aulas+de+Refor%C3%A7o/data=!4m7!3m6!1s0x951971b003178ec7:0x396e8f30f25d7473!8m2!3d-29.9359677!4d-51.163222!16s%2Fg%2F11mpfznxb0!19sChIJx44XA7BxGZURc3Rd8jCPbjk?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
637,Aulas de Inglês com Professor Vitor Gluszczak,(51) 98249-9432,"Av. Armando Fajardo, 763",Canoas-RS,Escola de idiomas,"5,0",https://www.google.com/maps/place/Aulas+de+Ingl%C3%AAs+com+Professor+Vitor+Gluszczak/data=!4m7!3m6!1s0x95196f3538c37f75:0x395470c51c8a47f3!8m2!3d-29.8950803!4d-51.1682113!16s%2Fg%2F11lf693q1g!19sChIJdX_DODVvGZUR80eKHMVwVDk?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
638,Ensina Mais Turma da Mônica Canoas - Apoio Escolar e Curso de Robótica,(51) 99473-0380,"R. Oscár Pedro Kulzer, 1280",Canoas-RS,Centro educacional,"5,0",https://www.google.com/maps/place/Ensina+Mais+Turma+da+M%C3%B4nica+Canoas+-+Apoio+Escolar+e+Curso+de+Rob%C3%B3tica/data=!4m7!3m6!1s0x95197185d4bf8045:0x41b92c62c0708189!8m2!3d-29.9148798!4d-51.1486911!16s%2Fg%2F11wtpnp13v!19sChIJRYC_1IVxGZURiYFwwGIsuUE?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
640,Clínica Estudantil A+,(51) 3104-3501,·,Canoas-RS,Escola preparatória,"5,0",https://www.google.com/maps/place/Cl%C3%ADnica+Estudantil+A%2B/data=!4m7!3m6!1s0x951970685e1cc8f3:0xbc0b098c795b891!8m2!3d-29.9289163!4d-51.1463186!16s%2Fg%2F1ptzv122f!19sChIJ88gcXmhwGZURkbiVx5iwwAs?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
641,Curso Preparatório Paz D Paula,(51) 99734-0053,"R. João Leivas de Carvalho, 462",Canoas-RS,Escola preparatória,"4,9",https://www.google.com/maps/place/Curso+Preparat%C3%B3rio+Paz+D+Paula/data=!4m7!3m6!1s0x95196fa15ea51127:0x75d19eba2cc27a77!8m2!3d-29.8823244!4d-51.1756943!16s%2Fg%2F11fpqch9zx!19sChIJJxGlXqFvGZURd3rCLLqe0XU?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
642,Reforço Escolar Prof Tais,(41) 98889-4668,·,Canoas-RS,Aulas particulares,"5,0",https://www.google.com/maps/place/Refor%C3%A7o+Escolar+Prof+Tais/data=!4m7!3m6!1s0x3c8506b9df921e7:0xff12a6af39d7e62a!8m2!3d-26.5035998!4d-47.1820944!16s%2Fg%2F11krlctj99!19sChIJ5yH5nWtQyAMRKubXOa-mEv8?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
643,Psycon Consultoria Educacional,(51) 99154-5910,·,Canoas-RS,Clínica de saúde mental,"5,0",https://www.google.com/maps/place/Psycon+Consultoria+Educacional/data=!4m7!3m6!1s0x95196548aef15555:0x72b937873e981c14!8m2!3d-29.9027673!4d-51.1955856!16s%2Fg%2F11swr6zyqk!19sChIJVVXxrkhlGZURFByYPoc3uXI?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
644,Alfabetizando.profdani - Aulas Particulares e Reforço Escolar,(51) 99491-1316,·,Canoas-RS,Aulas particulares,,https://www.google.com/maps/place/Alfabetizando.profdani+-+Aulas+Particulares+e+Refor%C3%A7o+Escolar/data=!4m7!3m6!1s0x619eeddc3c265eb9:0xac8bb9b96eacb547!8m2!3d-29.7339145!4d-51.0703739!16s%2Fg%2F11md7rsmvd!19sChIJuV4mPNztnmERR7Wsbrm5i6w?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
645,Despertando Saberes Reforço Escolar,(54) 3225-0936,·,Caxias do Sul-RS,Aulas particulares,"5,0",https://www.google.com/maps/place/Despertando+Saberes+Refor%C3%A7o+Escolar/data=!4m7!3m6!1s0x951ebd9927c7ff7d:0x15d7136ac4adea58!8m2!3d-29.1700236!4d-51.1508353!16s%2Fg%2F11rhszfk3h!19sChIJff_HJ5m9HpURWOqtxGoT1xU?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
646,Ludo Aprender- Reforço Escolar,(54) 98138-1330,"R. Conselheiro Dantas, 1049",Caxias do Sul-RS,Escola,"5,0",https://www.google.com/maps/place/Ludo+Aprender-+Refor%C3%A7o+Escolar/data=!4m7!3m6!1s0x951ebd5bdf156d8f:0x5c11f7ec873503e5!8m2!3d-29.1589614!4d-51.1587236!16s%2Fg%2F11trxrjq_3!19sChIJj20V31u9HpUR5QM1h-z3EVw?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
647,Alegremente - Reforço escolar,(54) 99164-7662,"Av. Rio Branco, 209",Caxias do Sul-RS,Aulas particulares,"5,0",https://www.google.com/maps/place/Alegremente+-+Refor%C3%A7o+escolar/data=!4m7!3m6!1s0x951ea396efde08d3:0x1f00c186b7307d3f!8m2!3d-29.1697353!4d-51.1897919!16s%2Fg%2F11sf7syyl7!19sChIJ0wje75ajHpURP30wt4bBAB8?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:54,2026-01-27 14:07:54
